placeDcid,placeName,Date:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Value:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Source:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Date:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Value:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Source:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Date:Percent_Person_Obesity,Value:Percent_Person_Obesity,Source:Percent_Person_Obesity,Date:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Value:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Source:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
geoId/27077,Lake of the Woods County,2020,469,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,130,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,185363000,https://www.bea.gov/,2020,3843,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28153,Wayne County,2020,4649,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,949,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.5,https://www.cdc.gov/places/index.html,2018,672801000,https://www.bea.gov/,2020,9474,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38065,Oliver County,2020,215,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,53,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.2,https://www.cdc.gov/places/index.html,2018,256140000,https://www.bea.gov/,2020,1006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72051,Dorado Municipio,2020,9830,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,421,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,15862,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13271,Telfair County,2020,3965,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,880,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.7,https://www.cdc.gov/places/index.html,2018,400242000,https://www.bea.gov/,2020,7286,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18023,Clinton County,2020,3967,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1600,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37,https://www.cdc.gov/places/index.html,2018,1100849000,https://www.bea.gov/,2020,13376,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20187,Stanton County,2020,184,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,79,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.9,https://www.cdc.gov/places/index.html,2018,156763000,https://www.bea.gov/,2020,1094,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27149,Stevens County,2020,594,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,84,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.5,https://www.cdc.gov/places/index.html,2018,644872000,https://www.bea.gov/,2020,4252,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29051,Cole County,2020,8852,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2046,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.1,https://www.cdc.gov/places/index.html,2018,4238180000,https://www.bea.gov/,2020,33478,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35045,San Juan County,2020,25894,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,8047,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34,https://www.cdc.gov/places/index.html,2018,5812050000,https://www.bea.gov/,2020,51299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42087,Mifflin County,2020,5121,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1857,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.6,https://www.cdc.gov/places/index.html,2018,1594976000,https://www.bea.gov/,2020,21909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/06113,Yolo County,2020,27776,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4549,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,26.6,https://www.cdc.gov/places/index.html,2018,13751632000,https://www.bea.gov/,2020,78565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/08061,Kiowa County,2020,127,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,52,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,26.4,https://www.cdc.gov/places/index.html,2018,73798000,https://www.bea.gov/,2020,772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17103,Lee County,2020,3944,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1010,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.6,https://www.cdc.gov/places/index.html,2018,1508358000,https://www.bea.gov/,2020,15086,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21123,LaRue County,2020,1575,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,685,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,43.2,https://www.cdc.gov/places/index.html,2018,194582000,https://www.bea.gov/,2020,6403,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22119,Webster Parish,2020,6838,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2327,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.4,https://www.cdc.gov/places/index.html,2018,1123296000,https://www.bea.gov/,2020,19783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35015,Eddy County,2020,8509,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2394,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.1,https://www.cdc.gov/places/index.html,2018,8235321000,https://www.bea.gov/,2020,24870,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37077,Granville County,2020,9619,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2170,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.9,https://www.cdc.gov/places/index.html,2018,2098627000,https://www.bea.gov/,2020,24587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/40107,Okfuskee County,2020,1712,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,746,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.8,https://www.cdc.gov/places/index.html,2018,202438000,https://www.bea.gov/,2020,5327,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/42075,Lebanon County,2020,20814,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3752,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.6,https://www.cdc.gov/places/index.html,2018,5659207000,https://www.bea.gov/,2020,57970,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/47111,Macon County,2020,2281,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1062,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.5,https://www.cdc.gov/places/index.html,2018,511236000,https://www.bea.gov/,2020,10473,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55041,Forest County,2020,1276,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,439,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.6,https://www.cdc.gov/places/index.html,2018,289465000,https://www.bea.gov/,2020,9238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05047,Franklin County,2020,2811,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,770,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.4,https://www.cdc.gov/places/index.html,2018,479936000,https://www.bea.gov/,2020,8018,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18113,Noble County,2020,5695,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1370,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.6,https://www.cdc.gov/places/index.html,2018,1712402000,https://www.bea.gov/,2020,20659,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19051,Davis County,2020,480,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,252,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.9,https://www.cdc.gov/places/index.html,2018,221183000,https://www.bea.gov/,2020,3602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19071,Fremont County,2020,675,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,196,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.9,https://www.cdc.gov/places/index.html,2018,241298000,https://www.bea.gov/,2020,3444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21091,Hancock County,2020,1084,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,301,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.2,https://www.cdc.gov/places/index.html,2018,824556000,https://www.bea.gov/,2020,3752,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22045,Iberia Parish,2020,14526,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3763,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.5,https://www.cdc.gov/places/index.html,2018,3117265000,https://www.bea.gov/,2020,30625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30067,Park County,2020,1033,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,915,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,24,https://www.cdc.gov/places/index.html,2018,512732000,https://www.bea.gov/,2020,9657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30093,Silver Bow County,2020,4278,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1733,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.5,https://www.cdc.gov/places/index.html,2018,1378646000,https://www.bea.gov/,2020,17318,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/40101,Muskogee County,2020,12981,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3521,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.7,https://www.cdc.gov/places/index.html,2018,2912342000,https://www.bea.gov/,2020,30968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51141,Patrick County,2020,1840,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,786,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.9,https://www.cdc.gov/places/index.html,2018,426209000,https://www.bea.gov/,2020,10227,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72023,Cabo Rojo Municipio,2020,13537,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,762,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,29273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05019,Clark County,2020,3273,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1027,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.6,https://www.cdc.gov/places/index.html,2018,734017000,https://www.bea.gov/,2020,10559,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20077,Harper County,2020,571,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,195,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.4,https://www.cdc.gov/places/index.html,2018,302643000,https://www.bea.gov/,2020,3164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30017,Custer County,2020,1242,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,260,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.8,https://www.cdc.gov/places/index.html,2018,450836000,https://www.bea.gov/,2020,5697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30105,Valley County,2020,677,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,273,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,290784000,https://www.bea.gov/,2020,4883,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38051,McIntosh County,2020,155,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,45,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.3,https://www.cdc.gov/places/index.html,2018,185579000,https://www.bea.gov/,2020,1833,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48379,Rains County,2020,2267,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,707,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.3,https://www.cdc.gov/places/index.html,2018,183329000,https://www.bea.gov/,2020,5416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51163,Rockbridge County,2020,3259,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2013,857,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.9,https://www.cdc.gov/places/index.html,,,,2020,11508,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55093,Pierce County,2020,2805,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,907,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,1092486000,https://www.bea.gov/,2020,16742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18083,Knox County,2020,4656,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1540,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.9,https://www.cdc.gov/places/index.html,2018,1860452000,https://www.bea.gov/,2020,17155,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26121,Muskegon County,2020,32003,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,5191,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.5,https://www.cdc.gov/places/index.html,2018,6004546000,https://www.bea.gov/,2020,74335,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/33005,Cheshire County,2020,7696,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2499,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32,https://www.cdc.gov/places/index.html,2018,3376138000,https://www.bea.gov/,2020,35760,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05059,Hot Spring County,2020,4608,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1837,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,863609000,https://www.bea.gov/,2020,14490,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/05107,Phillips County,2020,6582,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1233,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,44.6,https://www.cdc.gov/places/index.html,2018,458421000,https://www.bea.gov/,2020,10243,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26161,Washtenaw County,2020,38125,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4369,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,28.3,https://www.cdc.gov/places/index.html,2018,21963864000,https://www.bea.gov/,2020,151753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31111,Lincoln County,2020,4306,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1158,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,41.2,https://www.cdc.gov/places/index.html,2018,2184894000,https://www.bea.gov/,2020,16857,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/37025,Cabarrus County,2020,34880,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,7433,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.6,https://www.cdc.gov/places/index.html,2018,6399369000,https://www.bea.gov/,2020,81102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39017,Butler County,2020,52575,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,11523,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,18352682000,https://www.bea.gov/,2020,152589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48107,Crosby County,2020,1435,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,345,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.3,https://www.cdc.gov/places/index.html,2018,346068000,https://www.bea.gov/,2020,2909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/01037,Coosa County,2020,2019,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,540,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.6,https://www.cdc.gov/places/index.html,2018,177103000,https://www.bea.gov/,2020,6615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/39103,Medina County,2020,17278,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3843,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.6,https://www.cdc.gov/places/index.html,2018,6362804000,https://www.bea.gov/,2020,72938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48161,Freestone County,2020,2660,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,773,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.5,https://www.cdc.gov/places/index.html,2018,1384485000,https://www.bea.gov/,2020,9565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17095,Knox County,2020,6701,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1961,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.7,https://www.cdc.gov/places/index.html,2018,1750985000,https://www.bea.gov/,2020,23890,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18061,Harrison County,2020,3748,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1466,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.6,https://www.cdc.gov/places/index.html,2018,893313000,https://www.bea.gov/,2020,17173,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21039,Carlisle County,2020,504,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,231,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.9,https://www.cdc.gov/places/index.html,2018,160381000,https://www.bea.gov/,2020,2471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30027,Fergus County,2020,750,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,465,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.5,https://www.cdc.gov/places/index.html,2018,418322000,https://www.bea.gov/,2020,5899,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
